C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_014.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_014.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_014.jpg,0,1,0,10.27782
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_084.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_084.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_084.jpg,0,1,0,11.16235
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_154.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_154.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_154.jpg,0.15,1,0,11.65183
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_259.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_259.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_259.jpg,0.35,1,0,12.56396
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_328.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_328.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_328.jpg,0.5500001,1,0,13.2649
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_400.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_400.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_400.jpg,0.7,1,0,14.0374
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_473.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_473.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_473.jpg,0.6372805,1,0,14.76353
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_542.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_542.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_542.jpg,0.427851,1,0,15.46261
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_573.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_573.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_573.jpg,0.2257789,1,0,16.13029
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_643.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_643.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_643.jpg,0.01549567,1,0,16.95307
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_712.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_712.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_712.jpg,0,1,0,17.50795
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_783.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_783.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_783.jpg,0,0.78895,0,18.13733
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_853.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_853.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_853.jpg,0,0.5776696,0,18.54029
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_923.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_923.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_923.jpg,-0.2,0.3684091,0,18.70153
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_16_993.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_16_993.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_16_993.jpg,-0.35,0.1583947,0,18.66607
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_066.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_066.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_066.jpg,-0.5500001,0,0,18.44986
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_139.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_139.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_139.jpg,-0.7500002,0,0,18.16302
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_209.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_209.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_209.jpg,-0.9000002,0,0,17.84067
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_290.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_290.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_290.jpg,-1,0,0,17.4554
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_452.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_452.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_452.jpg,-0.7591773,0,0,17.27939
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_582.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_582.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_582.jpg,-0.3858043,0,0,16.96545
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_626.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_626.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_626.jpg,-0.1727498,0,0,17.00568
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_740.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_740.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_740.jpg,0,0,0,16.7608
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_810.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_810.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_810.jpg,0,0,0,16.61169
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_876.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_876.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_876.jpg,0,0,0,16.49486
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_17_963.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_17_963.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_17_963.jpg,0.3,0,0,16.2615
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_130.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_130.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_130.jpg,0.6000001,0,0,15.9362
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_254.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_254.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_254.jpg,0.9000002,0,0,15.52864
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_362.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_362.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_362.jpg,0.6345783,0,0,15.27029
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_485.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_485.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_485.jpg,0.2540348,0,0,15.09359
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_613.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_613.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_613.jpg,0,0,0,14.85543
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_733.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_733.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_733.jpg,0,0,0,14.66245
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_864.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_864.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_864.jpg,-0.3,0,0,14.43862
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_18_995.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_18_995.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_18_995.jpg,-0.6500001,0,0,14.07484
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_130.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_130.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_130.jpg,-0.7922447,0,0,13.72852
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_271.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_271.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_271.jpg,-0.4146286,0,0,13.63774
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_341.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_341.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_341.jpg,-0.2134819,0,0,13.49496
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_406.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_406.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_406.jpg,-0.00904955,0,0,13.37397
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_532.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_532.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_532.jpg,0,0,0,13.17221
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_645.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_645.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_645.jpg,0,0,0,12.98778
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_765.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_765.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_765.jpg,0.15,0,0,12.81839
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_19_883.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_19_883.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_19_883.jpg,0.45,0,0,12.60972
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_004.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_004.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_004.jpg,0.7500002,0,0,12.28846
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_123.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_123.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_123.jpg,0.5296621,0,0,12.23231
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_242.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_242.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_242.jpg,0.1726321,0,0,12.09082
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_361.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_361.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_361.jpg,0,0,0,12.00885
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_486.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_486.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_486.jpg,0,0,0,11.66776
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_612.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_612.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_612.jpg,-0.15,0,0,11.49979
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_733.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_733.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_733.jpg,-0.45,0,0,11.30023
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_846.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_846.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_846.jpg,-0.7500002,0,0,11.11129
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_20_969.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_20_969.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_20_969.jpg,-1,0,0,10.78787
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_088.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_088.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_088.jpg,-1,0,0,10.57044
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_208.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_208.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_208.jpg,-1,0,0,10.40083
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_329.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_329.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_329.jpg,-0.6365278,0,0,10.32798
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_449.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_449.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_449.jpg,-0.2780541,0,0,10.22526
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_576.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_576.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_576.jpg,0,0,0,10.05442
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_696.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_696.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_696.jpg,0.3,0,0,9.894502
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_816.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_816.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_816.jpg,0.6000001,0,0,9.684511
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_21_936.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_21_936.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_21_936.jpg,0.9000002,0,0,9.428565
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_057.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_057.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_057.jpg,1,0,0,9.191342
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_179.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_179.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_179.jpg,1,0,0,9.036066
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_301.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_301.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_301.jpg,0.8145871,0,0,8.93337
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_423.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_423.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_423.jpg,0.4491194,0,0,8.863836
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_547.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_547.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_547.jpg,0.07653623,0,0,8.748225
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_662.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_662.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_662.jpg,-0.2234638,0,0,8.612127
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_795.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_795.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_795.jpg,-0.5234638,0,0,8.438375
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_899.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_899.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_899.jpg,-0.8234638,0,0,8.226433
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_22_972.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_22_972.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_22_972.jpg,-0.9734639,0,0,8.103566
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_081.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_081.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_081.jpg,-0.6707678,0.3292322,0,8.325802
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_202.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_202.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_202.jpg,-0.3070319,0.6929681,0,9.124846
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_319.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_319.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_319.jpg,0,1,0,10.3204
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_442.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_442.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_442.jpg,0,0.8129692,0,11.60726
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_585.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_585.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_585.jpg,0,0.4433197,0,12.05029
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_710.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_710.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_710.jpg,0,0.07300468,0,12.24338
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_835.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_835.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_835.jpg,0,0,0,12.08264
C:\Users\yoeli\Documents\CAR4\IMG\center_2017_03_06_20_54_23_959.jpg,C:\Users\yoeli\Documents\CAR4\IMG\left_2017_03_06_20_54_23_959.jpg,C:\Users\yoeli\Documents\CAR4\IMG\right_2017_03_06_20_54_23_959.jpg,0,0,0,11.93137
